"name","longitude","latitude","prov","date","key"
"Pseudemoia spenceri",148.67,-37.42,"gbif","1979-10-21",1272448829
"Bassiana duperreyi",137.46092,-36.06742,"gbif","1990-11-06",501568308
"Plestiodon gilberti",-119.124167274625,36.547305183792,"gbif","1976-04-15",1145438862
"Plestiodon gilberti",-115.490037029382,36.1460408432341,"gbif","1987-06-22",1145539231
"Hemiergis peronii",140.06663,-36.95235,"gbif","1997-03-02",501903813
"Platysaurus intermedius",29.03333,-23.1,"gbif","1988-07-31",287127292
"Platysaurus intermedius",30.125,-23.625,"gbif",NA,286892921
"Anolis gundlachi",-66.6553,18.12048,"gbif","2011-06-23",1145580272
"Protobothrops mucrosquamatus",120.9576,23.63978,"gbif","1909-03-28",543538483
"Uta stansburiana",-110.05254,24.17902,"gbif","2015-03-15",1088919538
"Sceloporus graciosus",-114.13767,41.29417,"gbif","2006-06-21",543592153
"Dipsosaurus dorsalis",-115.90915,32.6222799991429,"gbif","1985-04-01",45127475
"Chamaeleo dilepis",32.48333,-28.26667,"gbif","1985-12-26",287041912
"Eremiascincus richardsonii",149.29199,-28.817000024376,"gbif","2009-01-01",1069604892
"Lacerta agilis",15.1552,56.156,"gbif","2015-07-17",1132478064
"Dipsosaurus dorsalis",-113.54,33.87,"gbif","1978-06-10",786295678
"Sceloporus undulatus",-90.7,34.73,"gbif","2007-05-18",1039460205
"Desmognathus fuscus",-73.14186,44.15307,"gbif","2016-05-16",1269567877
"Stellagama stellio",26.19669,39.31759,"gbif","2011-08-28",922138098
"Desmognathus fuscus",-72.80359,44.47642,"gbif","2015-08-12",1143749986
"Psammodromus algirus",-4.73,41.31,"gbif",NA,165008000
"Tiliqua rugosa",150.93167,-27.07972,"gbif","2008-12-17",1066590852
"Tiliqua nigrolutea",147.36666,-42.3,"gbif","1961-12-14",500545089
"Anaxyrus cognatus",-109.32031,34.61071,"gbif","1988-07-01",543539347
"Egernia cunninghami",149.15,-36.05,"gbif","1978-11-03",1100517862
"Pseudemoia entrecasteauxii",148.63999,-35.59777,"gbif","2011-12-03",1100449507
"Liopholis inornata",139.9,-34.883,"gbif",NA,500733724
"Eremiascincus richardsonii",140.32394,-32.09273,"gbif","2005-11-21",501920290
"Sceloporus merriami",-101.7707,30.53305,"gbif","2016-04-14",1265588372
"Desmognathus fuscus",-80.8038,36.0918,"gbif","2006-06-06",895447158
"Psammodromus hispanicus",-3.06,39.98,"gbif",NA,165008255
"Rana pretiosa",-114.58139,46.63611,"gbif","1963-05-10",143480912
"Tiliqua nigrolutea",150.15568,-33.4020100315947,"gbif","2013-01-20",1071413175
"Egernia saxatilis",147.98,-37.88,"gbif","1975-10-27",478628966
"Rana pretiosa",-121.7463,48.5681999990643,"gbif","1930-04-22",812629579
"Egernia cunninghami",151.96568,-31.3894900285468,"gbif","2013-10-22",1070549744
"Pseudacris regilla",-119.91041,38.51699,"gbif","2015-08-13",1265420370
"Anolis carolinensis",-94.40819,30.30174,"gbif","2016-03-04",1257414872
"Stellagama stellio",35.433079378439,32.5170299832221,"gbif","1970-09-21",1145662323
"Dendrobates auratus",-77.0961,8.0431,"gbif","1995-08-19",767289872
"Lacerta agilis",8.01212,51.00296,"gbif","2014-08-06",1038696801
"Pseudemoia entrecasteauxii",149.43799,-34.50854003315,"gbif","2007-03-30",1069931998
"Anaxyrus cognatus",-97.2892465047616,38.8786725103515,"gbif","1995-05-07",686927640
"Psammodromus algirus",-3.52,39.25,"gbif",NA,165006655
"Egernia cunninghami",150.3,-35.183,"gbif","1976-09-04",1100505299
"Eremiascincus richardsonii",138.31055,-30.42832,"gbif","1999-10-29",500789329
"Liopholis inornata",130.133,-29.533,"gbif","1994-04-20",500768373
"Tarentola boettgeri",-15.46,27.8,"gbif",NA,165011654
"Austrelaps superbus",140.35,-37.6,"gbif",NA,500744350
"Dipsosaurus dorsalis",-117.87098,35.67086,"gbif","2010-07-23",1145579423
"Tiliqua nigrolutea",149.18976,-33.7569900321042,"gbif","1996-11-26",1074832033
"Dipsosaurus dorsalis",-116.301324295038,33.9564023337263,"gbif","1976-06-26",1145428127
"Eurycea bislineata",-70.32141,45.13721,"gbif","2008-06-04",1039464574
"Parasuta flagellum",141.63,-38.13,"gbif",NA,1272474212
"Anolis carolinensis",-97.39058,25.85134,"gbif","2016-01-12",1229615169
"Rhinella marina",-89.15913,14.83438,"gbif","2007-08-26",1145577076
"Egernia striolata",150.27918,-33.4054000315996,"gbif","2009-02-22",1070164649
"Lithobates pipiens",-80.1,43.4,"gbif","2005-05-14",999824597
"Liopholis inornata",137.433,-26.566,"gbif","1991-08-26",500756772
"Lithobates pipiens",-77.68794,44.07515,"gbif","2002-07-14",44153192
"Eremiascincus richardsonii",131.49166,-26.28721,"gbif","1998-10-22",500785935
"Podarcis muralis",10.05326,45.12613,"gbif","2016-04-26",1265600772
"Rana cascadae",-123.3443,47.8901,"gbif","1971-08-04",1037796448
"Desmognathus fuscus",-80.2147,36.7807,"gbif","1997-07-22",1229581512
"Plestiodon gilberti",-117.5141,36.1048,"gbif","2006-05-02",1145583722
"Incilius mazatlanensis",-106.530295546703,23.8103956610241,"gbif","1967-07-27",657379183
"Anaxyrus cognatus",-106.95,33.75,"gbif",NA,174492771
"Anolis lemurinus",-88.98,14.93,"gbif",NA,884876427
"Lithobates pipiens",-84.1063,46.4119,"gbif","2002-05-21",29325237
"Incilius mazatlanensis",-109.629567743438,28.9798996565655,"gbif","1975-07-20",1145437287
"Austrelaps superbus",143.5,-38.85,"gbif","1969-11-18",1272427667
"Pseudemoia spenceri",148.6061,-35.97832,"gbif","1998-12-15",1074918340
"Uta stansburiana",-116.32168,33.18628,"gbif","2015-05-16",1099834785
"Rhinella marina",-99.523,17.143,"gbif","1991-05-19",370439287
"Moloch horridus",131.92442,-29.89929,"gbif","2007-09-24",501557858
"Psammodromus hispanicus",-2.71,38.08,"gbif",NA,165008944
"Anaxyrus debilis",-98.01435,27.8082599992208,"gbif","1941-06-16",675503650
"Psammodromus hispanicus",-3.74,37.72,"gbif",NA,165008958
"Sceloporus variabilis",-93.716,16.223,"gbif","2003-03-06",371128746
"Psammodromus hispanicus",-2.61,36.91,"gbif",NA,165008509
"Eulamprus kosciuskoi",151.51259,-31.874290029303,"gbif","2007-05-29",1070739368
"Rhinella marina",-73.6205,4.1847,"gbif","2005-04-14",416332460
"Ctenotus uber",114.57639,-26.20806,"gbif",NA,691825341
"Rhinella marina",145.9,-17.9,"gbif","2003-06-30",1100444409
"Rhinella marina",-96.95,17.76,"gbif","2005-05-21",370613075
"Dipsosaurus dorsalis",-116.94583,34.44392,"gbif","1977-05-31",543547565
"Zootoca vivipara",17.2999,60.6188,"gbif","2015-05-29",1123063541
"Psammodromus algirus",-5.36,42.2,"gbif",NA,165005917
"Pseudacris regilla",-122.49205,47.24103,"gbif","2016-04-13",1265574791
"Ctenotus uber",149.85,-36.6833,"gbif","1969-09-26",223778564
"Sceloporus graciosus",-118.18247,36.59833,"gbif","2000-05-05",543568778
"Sceloporus occidentalis",-121.77695,38.52117,"gbif","2016-01-24",1233599457
"Anolis carolinensis",-82.36202,30.82505,"gbif","2016-04-04",1265591902
"Anaxyrus cognatus",-106.48,35.38,"gbif",NA,174492680
"Anaxyrus cognatus",-106.229052908738,31.5906800084727,"gbif","1974-08-04",657465976
"Sceloporus malachiticus",-100.800139843215,18.5806527468733,"gbif","1958-07-07",657417977
"Desmognathus fuscus",-76.88415,40.31659,"gbif","2014-09-17",1024229118
"Platysaurus intermedius",31.375,-24.125,"gbif",NA,286892898
"Psammodromus algirus",-7.37,41.86,"gbif",NA,165007514
"Tiliqua rugosa",144.56553,-34.342480032923,"gbif","2005-10-10",1069694842
"Varanus varius",152.53271,-30.4676600270783,"gbif","2010-02-13",1071638475
"Incilius alvarius",-111.757174231015,32.5254521227492,"gbif","1961-07-10",1145634600
"Lampropholis delicata",151.29632,-33.4154700316142,"gbif","2013-11-26",1071464389
"Heteronotia binoei",141.208,-34.2421,"gbif","2011-11-28",1272472701
"Takydromus sexlineatus",94.04972,21.19256,"gbif","2006-01-08",543591117
"Bassiana duperreyi",139.18193,-35.55694,"gbif","1991-11-06",500759102
"Gehyra variegata",135.65583,-32.00333,"gbif","2006-10-20",691140933
"Psammodromus algirus",-3.73,37,"gbif",NA,165006993
"Platysaurus intermedius",31.625,-27.125,"gbif",NA,286892957
"Rana cascadae",-121.41709,46.900759999059,"gbif","1976-07-14",1061383053
"Psammodromus algirus",-4.96,40.77,"gbif",NA,165006231
"Tiliqua nigrolutea",145.22,-38.25,"gbif","2004-12-17",1272471191
"Moloch horridus",130.8774,-28.56886,"gbif","2002-04-12",501913054
"Sceloporus occidentalis",-121.55194,36.38582,"gbif","2016-02-20",1253305797
"Eurycea bislineata",-80.41,39.8699999990716,"gbif","1990-05-03",786483841
"Dipsosaurus dorsalis",-111.03424,25.6833499992624,"gbif","1976-04-27",45127189
"Zootoca vivipara",16.5885,56.4474,"gbif","2015-05-15",1123351352
"Austrelaps superbus",149.3,-35.733,"gbif","1971-03-17",1100501640
"Pseudacris regilla",-120.13518,38.49738,"gbif","2015-09-27",1265420393
"Austrelaps superbus",145.38,-38.22,"gbif","1996-01-30",478667063
"Liopholis inornata",120.33333,-28,"gbif","1967-03-19",657398976
"Sceloporus undulatus",-88.65545,30.45196,"gbif","2008-08-10",1065583240
"Sceloporus graciosus",-122.08673,38.40907,"gbif","2015-05-12",1088978613
"Dipsosaurus dorsalis",-115.4209,35.54078,"gbif","2012-08-04",891092177
"Gehyra variegata",140.465,-31.92166,"gbif","2006-09-20",691140866
"Pseudemoia spenceri",146.13,-37.97,"gbif","1982-04-21",1272450872
"Psammodromus hispanicus",-3.06,37.36,"gbif",NA,165008807
"Incilius marmoreus",-108.380347588085,25.5203168769545,"gbif","1955-06-10",686746850
"Stellagama stellio",43.74717,39.02265,"gbif","2011-05-31",922130823
"Anolis cupreus",-83.60252,8.79755,"gbif","2007-04-09",920396958
"Uta stansburiana",-106.03999,31.92422,"gbif","2016-05-02",1265904353
"Anolis cooki",-66.52028,17.89667,"gbif","1965-01-25",686958041
"Psammodromus hispanicus",-2.71,39.7,"gbif",NA,165008763
"Sceloporus graciosus",-120.63973,39.65568,"gbif","2015-08-14",1265420392
"Liolaemus elongatus",-70.73253,-39.38764,"gbif","2014-02-12",1249225959
"Zootoca vivipara",13.5641,62.2871,"gbif","2015-08-12",1135406640
"Notechis scutatus",151.72609,-31.3593500284994,"gbif","2010-04-20",1070500866
"Amphibolurus muricatus",150.61176,-33.5502300318086,"gbif","2008-03-13",1070760219
"Egernia cunninghami",152.25643,-29.0856500248203,"gbif","1998-03-04",1071842037
"Eurycea bislineata",-79.575,42.322,"gbif","2003-06-13",1053987642
"Austrelaps superbus",151.60113,-32.0985100296484,"gbif","1981-12-22",1075029079
"Incilius alvarius",-112.855494974041,31.861735971452,"gbif","1966-09-15",657429557
"Liopholis inornata",135.43,-32.57,"gbif",NA,478613321
"Tiliqua nigrolutea",142.92,-38.38,"gbif","1967-11-21",478545328
"Sphaerodactylus klauberi",-66.28927,18.19837,"gbif","1965-03-18",686946743
"Anaxyrus cognatus",-104.48,32.11,"gbif",NA,211172813
"Notechis scutatus",151.516,-30.683,"gbif","1977-12-31",1100508106
"Varanus varius",149.41573,-31.0174100279585,"gbif","2012-10-28",1071628358
"Liolaemus chacoensis",-63.5333,-27.3667,"gbif","1984-09-30",686912616
"Rana pretiosa",-111.0458,45.6801,"gbif","1927-06-09",895415668
"Platysaurus intermedius",30.625,-23.375,"gbif",NA,286892919
"Psammodromus algirus",-1.02,41.58,"gbif",NA,165008083
"Sphaerodactylus klauberi",-66.7697,18.2075,"gbif","1965-03-16",686946934
"Desmognathus fuscus",-72.97903,41.35689,"gbif","2010-09-04",1039470953
"Craugastor fleischmanni",-83.85,9.78333,"gbif","1982-12-22",1145492746
"Psammodromus algirus",-3.06,36.91,"gbif",NA,165005680
"Egernia cunninghami",148.15,-35.533,"gbif","1990-10-21",1100399999
"Chamaeleo dilepis",30.08333,-28.85,"gbif","1925-09-30",287041691
"Egernia cunninghami",150.93403,-33.3575200315302,"gbif","2006-09-11",1074906288
"Podarcis muralis",7.66018,49.17181,"gbif","2015-03-17",1137047470
"Sceloporus occidentalis",-116.77896,33.80597,"gbif","2016-04-19",1265588581
"Lithobates pipiens",-77.5276,43.0564,"gbif","2002-04-16",29324874
"Pseudacris regilla",-119.7071,34.4696,"gbif","2010-04-08",358967130
"Zootoca vivipara",-3.92209,52.24445,"gbif","2015-06-13",1265544928
"Liolaemus quilmes",-65.9845,-26.40433,"gbif","2008-12-12",1249225252
"Moloch horridus",113.98333,-23.58333,"gbif",NA,692229659
"Anolis lemurinus",-87.4516,15.7291,"gbif","2010-06-07",887744120
"Sceloporus merriami",-102.71021576974,26.0403202356227,"gbif","1971-08-11",786258928
"Pseudonaja textilis",149.68513,-34.2272900327641,"gbif","2004-10-31",1072042520
"Plestiodon gilberti",-121.757090732382,37.6076303009354,"gbif","1987-04-24",1145525212
"Austrelaps superbus",146.216,-36.95,"gbif","1961-01-29",1100495009
"Dipsosaurus dorsalis",-115.75,32.1999999991488,"gbif","1975-04-26",45099472
"Liolaemus koslowskyi",-67.44025,-29.3375,"gbif",NA,1211937667
"Plestiodon gilberti",-112.73174,33.98223,"gbif","1963-04-09",657348164
"Heteronotia binoei",138.53177,-18.69457,"gbif","2008-11-26",1145581366
"Psammodromus algirus",-1.97,42.31,"gbif",NA,165005563
"Desmognathus fuscus",-78.6073,38.3132,"gbif","1994-04-15",884439907
"Chamaeleo dilepis",27.34048,-14.96974,"gbif","2015-10-25",1229613223
"Amphibolurus muricatus",147.49285,-35.8565800349007,"gbif","2001-11-17",1069743396
"Pseudacris regilla",-119.62811,37.85193,"gbif","2004-06-23",1145558487
"Bassiana duperreyi",150.73246,-34.4324800330463,"gbif","2010-03-14",1070324381
"Eurycea bislineata",-75.45632,40.20074,"gbif","2015-04-04",1088940950
"Austrelaps superbus",145.95,-38.48,"gbif",NA,1272478107
"Lampropholis delicata",151.146,-33.7883,"gbif",NA,1272473870
"Amphibolurus muricatus",150.23757,-32.8352000307622,"gbif","2006-04-04",1071804466
"Plestiodon gilberti",-120.584244221598,37.640558937656,"gbif","1963-04-08",657357267
"Uta stansburiana",-118.10389,34.19388,"gbif","2016-01-16",1233595588
"Hemiergis decresiensis",138.73897,-35.25325,"gbif","2001-02-22",501562949
"Rana pretiosa",-122.3993,48.4211999990637,"gbif","1937-10-08",812630262
"Plestiodon gilberti",-120.40667,37.405,"gbif","2001-02-21",1145544168
"Psammodromus algirus",-1.36,42.49,"gbif",NA,165005481
"Chamaeleo dilepis",29.68139,-28.24694,"gbif","2007-12-31",286884017
"Pseudonaja textilis",150.70968,-32.9503500309331,"gbif","2005-01-08",1074740899
"Eurycea bislineata",-73.9930990530407,41.8471758933926,"gbif","1994-04-11",1145535820
"Sceloporus occidentalis",-121.37462,36.92837,"gbif","2016-02-11",1249294427
"Pseudonaja textilis",140.23609,-37.6596,"gbif","1997-02-11",501564729
"Gehyra variegata",146.11469,-29.4161500253651,"gbif","2009-04-05",1074771279
"Xantusia vigilis",-117.13706,34.73261,"gbif","2004-05-14",1249221747
"Tiliqua nigrolutea",147.60702,-35.585070034562,"gbif","2005-01-10",1069841495
"Desmognathus fuscus",-80.7393,35.4167,"gbif","2007-03-21",895449715
"Psammodromus hispanicus",-2.04,37.09,"gbif",NA,165008490
"Ctenotus uber",120.90194,-30.85583,"gbif",NA,691855370
"Moloch horridus",133.55021,-27.34356,"gbif","1996-03-28",501558167
"Rana cascadae",-121.87968,46.85376,"gbif","2005-08-24",1088894321
"Liolaemus darwinii",-67.15353,-29.87797,"gbif","2008-10-16",1249225345
"Chamaeleo dilepis",31.57014,-23.53517,"gbif","2007-12-14",286884018
"Pseudonaja textilis",142.59337,-33.4223300316241,"gbif","2007-09-04",1070117932
"Hemiergis peronii",139,-35.166,"gbif","2001-03-19",500794373
"Egernia saxatilis",149.18,-37.4,"gbif","1977-12-19",1272450185
"Eremiascincus richardsonii",140.85035,-34.00515,"gbif","2003-11-11",501916111
"Eremiascincus fasciolatus",133.2012,-15.8144,"gbif","2000-08-08",485158354
"Zootoca vivipara",11.9327,57.3919,"gbif","2014-06-21",932133356
"Stellagama stellio",28.86922,37.94586,"gbif","1967-04-12",543446855
"Amphibolurus muricatus",150.91004,-30.3439600268787,"gbif","2001-04-09",1072089947
"Zootoca vivipara",6.24197,52.91153,"gbif",NA,1215133880
"Sceloporus occidentalis",-117.369,33.511,"gbif","2016-03-09",1262371496
"Varanus varius",149.64792,-32.2514800298824,"gbif","2010-01-31",1070842540
"Ctenotus uber",121.04444,-30.02278,"gbif",NA,691860379
"Notechis scutatus",140.1625,-36.67656,"gbif","1997-03-02",501564721
"Dipsosaurus dorsalis",-114.75749,30.94895,"gbif","2015-03-30",1088934662
"Psammodromus hispanicus",-7.35,37.71,"gbif",NA,165008923
"Incilius mazatlanensis",-106.200284856723,23.190423528745,"gbif","1972-07-10",1061372134
"Uta stansburiana",-118.67994,34.00348,"gbif","2016-05-21",1269571440
"Parasuta flagellum",145.55,-36.88,"gbif","1982-05-23",478618357
"Lampropholis delicata",150.2994,-33.4478700316611,"gbif","2012-05-05",1069648821
"Sceloporus occidentalis",-121.91647,36.8042,"gbif","2016-02-03",1249285586
"Anaxyrus debilis",-104.4,32.4,"gbif",NA,174492866
"Liolaemus robustus",-75.35392,-12.0248,"gbif","2015-05-21",1249225758
"Pseudacris regilla",-121.54226,40.79116,"gbif","2003-06-26",543583738
"Tiliqua rugosa",149.29638,-32.2334000298548,"gbif","2009-10-14",1070247600
"Anolis cupreus",-84.9522996313002,10.4924069488553,"gbif","1974-04-21",657498795
"Liolaemus quilmes",-65.81817,-26.67544,"gbif","2009-12-12",1249224987
"Podarcis muralis",8.11296,49.18598,"gbif","2015-06-26",1137037695
"Sceloporus graciosus",-119.69728,37.834,"gbif","2004-06-22",1145558530
"Gehyra variegata",133.23826,-24.0464300165068,"gbif","2008-04-06",480560316
"Chamaeleo dilepis",13.88333,-18.25,"gbif","1967-08-31",287041792
"Incilius mazatlanensis",-105.770273143949,22.830440856133,"gbif","1963-06-21",543691672
"Eurycea bislineata",-78.5,39.05,"gbif","1988-04-27",786517051
"Sceloporus undulatus",-88.97706,37.52926,"gbif","2014-04-23",910492792
"Rana cascadae",-121.56,46.17,"gbif","1994-08-08",1146415476
"Lampropholis delicata",150.36053,-33.3123600314646,"gbif","2012-03-26",1070467096
"Psammodromus algirus",-6.65,38.33,"gbif",NA,165006326
"Ctenotus regius",140.70521,-34.03786,"gbif",NA,501563499
"Liolaemus kriegi",-71.00654,-40.27264,"gbif","1983-03-12",382101489
"Varanus varius",152.70125,-30.8293400276588,"gbif","2011-08-29",1070528497
"Sceloporus graciosus",-109.02225,45.03239,"gbif","2005-06-02",894775782
"Incilius alvarius",-109.831825717518,32.2528711698415,"gbif","1919-07-22",1145618901
"Pseudonaja textilis",146.54694,-24.53166,"gbif","2000-05-24",500792692
"Incilius alvarius",-108.93996,31.18399,"gbif","2009-09-23",1228051290
"Sceloporus graciosus",-109.41181,38.26511,"gbif","2015-09-02",1249226265
"Pseudacris regilla",-116.38556,35.03727,"gbif","2012-05-18",813619105
"Anolis intermedius",-83.0333,9.2833,"gbif","1884-10-03",884934102
"Pseudonaja textilis",149.79925,-33.4458100316581,"gbif","1998-10-05",1069739131
"Eurycea bislineata",-76.29596,40.9984,"gbif","2015-06-17",1229607741
"Heteronotia binoei",143.14034,-33.7974000321616,"gbif","2009-11-16",1071577000
"Notechis scutatus",152.30581,-29.714190025854,"gbif","2013-03-10",1070541847
"Anolis intermedius",-84.1919210708413,10.248988670592,"gbif","1967-05-20",657491938
"Lacerta agilis",10.94925,53.14327,"gbif","2014-07-05",1038699301
"Notechis scutatus",149.40168,-36.9986200362418,"gbif","1982-12-09",1075029499
"Protobothrops mucrosquamatus",104.53333,21.76667,"gbif","2001-10-03",657519957
"Protobothrops mucrosquamatus",105.63417,22.4175,"gbif","1995-04-30",911551675
"Xantusia vigilis",-114.035,34.42333,"gbif","2000-10-20",1145544192
"Psammodromus hispanicus",-0.75,42.57,"gbif",NA,165008940
"Anaxyrus cognatus",-104.82083,38.83389,"gbif","1977-12-31",1078799268
"Austrelaps superbus",145.72,-38.37,"gbif","1968-05-14",478504505
"Lithobates pipiens",-80.31053,43.33372,"gbif","2003-04-19",44153374
"Psammodromus algirus",-3.75,39.25,"gbif",NA,165005754
"Desmognathus fuscus",-71.73556,43.97861,"gbif","2000-07-15",675716645
"Pseudemoia spenceri",149.53821,-36.3009200354389,"gbif","1997-02-07",1070772673
"Pseudemoia spenceri",149.42238,-37.1550100364144,"gbif","2008-10-25",1071575608
"Liolaemus bibronii",-70.91667,-47.45,"gbif","1980-01-25",675640512
"Anolis carolinensis",-80.30743,32.4997,"gbif","2016-05-25",1269584571
"Tiliqua rugosa",148.40435,-32.4405300301697,"gbif","2009-09-14",1070206489
"Eulamprus kosciuskoi",148.8,-35.6833,"gbif","1973-03-14",223779151
"Dendrobates auratus",-77.16703,6.72407,"gbif","1968-05-15",657386732
"Heteronotia binoei",132.9606,-13.6073,"gbif","2009-03-10",484474160
"Incilius marmoreus",-103.49020537052,19.3406077737242,"gbif","1966-07-10",657367887
"Liolaemus bibronii",-69.75,-32.87,"gbif","1969-11-01",1145425459
"Heteronotia binoei",145.17,-16.81722,"gbif","2010-05-09",1066592028
"Pseudonaja textilis",138.81998,-34.05911,"gbif","2003-10-23",501915211
"Zootoca vivipara",-7.22546,52.16463,"gbif","2015-07-25",1229702877
